queryid,geneid,C_RawCounts,T_RawCounts,C_Meantpm,T_Meantpm,Regulation,RealFC,PPDE,identity,evalue,bitscore,bitscore2,querylength,Alignment_vs_Q_SeqLength,subjectid,ID,subjectlength,Alignment_vs_S_SeqLength,subjectdescription,GO,PFAM,Panther,KEGG,KEGGec,KO,KOGAnnotation,taxon1,taxon2,taxon3,taxon4,taxon5,taxon6,Taxonomy,subjectid_2,taxon6_2,bitscore_2,bitscore2_2,keywords_2,subjectdescription_2,GO_2,PFAM_2,Panther_2,KEGG_2,KEGGec_2,KO_2,KOGAnnotation_2
Salix_HiSeq_c601853_g2_i4|m.2,Salix_HiSeq_c601853_g2_i4,18,148,0.24,0.96,Treatment,7.75,0.98,100,0.00E+00,653,100,322,99.69,sp|P51981|AEEP_ECOLI,P77345,321,100.00,L-Ala-D/L-Glu epimerase,GO:0046872;GO:0016855;GO:0071555;GO:0009063;GO:0009254,PF02746,PTHR13794,ecj:JW1318;eco:b1325,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriaceae,Escherichia,Escherichia coli,Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria;Gammaproteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;Escherichia coli,sp|P51981|AEEP_ECOLI;tr|A0A0E1LYN6|A0A0E1LYN6_ECOLX;gi|447183955|ref|WP_001261211.1|,Escherichia coli;Escherichia coli;Unknown,653;653;653,100;100;100,"[('epimerase', 3), ('L-Ala-D/L-Glu', 2), ('[Proteobacteria]', 1), ('MULTISPECIES:', 1), ('dipeptide', 1)]",L-Ala-D/L-Glu epimerase;L-Ala-D/L-Glu epimerase;MULTISPECIES: dipeptide epimerase [Proteobacteria],GO:0046872;GO:0016855;GO:0071555;GO:0009063;GO:0009254;GO:0003824,PF02746;PF02746,PTHR13794;PTHR13794,ecj:JW1318;eco:b1325;0,0,0,0
Salix_HiSeq_c563192_g1_i1|m.3,Salix_HiSeq_c563192_g1_i1,14,112,0.22,1.03,Treatment,8.57,0.98,100,2.00E-105,304,100,150,99.33,sp|P64553|ALAE_SHIFL,P76626,149,100.00,L-alanine exporter AlaE,GO:0005887;GO:0034639;GO:0032973,PF06610,0,sfl:SF2698;sfx:S2884,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriaceae,Shigella,Shigella,Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria;Gammaproteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Shigella,sp|P64553|ALAE_SHIFL;tr|I6BFY2|I6BFY2_SHIFL;gi|446414801|ref|WP_000492656.1|,Shigella;Shigella;Unknown,304;304;304,100;100;100,"[('exporter', 3), ('AlaE', 3), ('L-alanine', 3), ('[Proteobacteria]', 1), ('MULTISPECIES:', 1)]",L-alanine exporter AlaE;L-alanine exporter AlaE;MULTISPECIES: L-alanine exporter AlaE [Proteobacteria],GO:0005887;GO:0034639;GO:0032973;GO:0005887,PF06610;PF06610,0,sfl:SF2698;sfx:S2884;0,0,0,0
Salix_HiSeq_c601307_g3_i1|m.4,Salix_HiSeq_c601307_g3_i1,12,127,0.12,0.69,Treatment,11.94,1.00,100,8.00E-168,469,100,225,99.56,sp|P75974|COHE_ECOLI,P75974,224,100.00,lambdoid prophage e14 repressor protein C2,GO:0003677;GO:0006355;GO:0006351,PF00717,0,ecj:JW1131;eco:b1145,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriaceae,Escherichia,Escherichia coli,Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria;Gammaproteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;Escherichia coli,sp|P75974|COHE_ECOLI;tr|B7MJQ7|B7MJQ7_ECO45;gi|446771492|ref|WP_000848748.1|,Escherichia coli;Escherichia coli;Enterobacteriaceae,469;469;469,100;100;100,"[('e14', 5), ('prophage', 3), ('phage', 2), ('repressor', 2), ('Putative', 1)]",Putative lambdoid prophage e14 repressor protein C2;Repressor protein phage e14 e14 prophage;MULTISPECIES: e14 prophage;repressor protein phage e14 [Enterobacteriaceae],GO:0003677;GO:0006355;GO:0006351;0,PF00717;PF00717,0,ecj:JW1131;eco:b1145;ecz:ECS88_2908,0,0,0
Salix_HiSeq_c600383_g1_i1|m.6,Salix_HiSeq_c600383_g1_i1,15,113,0.22,0.96,Treatment,8.60,0.96,100,3.00E-108,317,100,155,99.35,tr|A0A0F6CCF1|A0A0F6CCF1_ECOLX,A0A0F6CCF1,154,100.00,L-ascorbate-specific enzyme IIA component of PTS,GO:0005215,PF00359,0,elx:CDCO157_4857,0,K02821,0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriaceae,Escherichia,Escherichia coli,Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria;Gammaproteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;Escherichia coli,tr|A0A0F6CCF1|A0A0F6CCF1_ECOLX;sp|P69820|ULAC_ECOLI;gi|446699171|ref|WP_000776517.1|,Escherichia coli;Escherichia coli;Bacteria,317;317;317,100;100;100,"[('component', 3), ('enzyme', 3), ('IIA', 3), ('phosphotransferase', 2), ('L-ascorbate-specific', 1)]",L-ascorbate-specific enzyme IIA component of PTS;Ascorbate-specific phosphotransferase enzyme IIA component;MULTISPECIES: ascorbate-specific phosphotransferase enzyme IIA component [Bacteria],GO:0005215;GO:0005737;GO:0016301;GO:0005215;GO:0009401,PF00359;PF00359,0,elx:CDCO157_4857;ecj:JW4153;eco:b4195,0,K02821;K02821,0
Salix_HiSeq_c600383_g1_i2|m.6,Salix_HiSeq_c600383_g1_i2,9,84,0.13,0.70,Treatment,10.73,0.99,100,3.00E-108,317,100,155,99.35,tr|A0A0F6CCF1|A0A0F6CCF1_ECOLX,A0A0F6CCF1,154,100.00,L-ascorbate-specific enzyme IIA component of PTS,GO:0005215,PF00359,0,elx:CDCO157_4857,0,K02821,0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriaceae,Escherichia,Escherichia coli,Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria;Gammaproteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;Escherichia coli,tr|A0A0F6CCF1|A0A0F6CCF1_ECOLX;sp|P69820|ULAC_ECOLI;gi|446699171|ref|WP_000776517.1|,Escherichia coli;Escherichia coli;Bacteria,317;317;317,100;100;100,"[('component', 3), ('enzyme', 3), ('IIA', 3), ('phosphotransferase', 2), ('L-ascorbate-specific', 1)]",L-ascorbate-specific enzyme IIA component of PTS;Ascorbate-specific phosphotransferase enzyme IIA component;MULTISPECIES: ascorbate-specific phosphotransferase enzyme IIA component [Bacteria],GO:0005215;GO:0005737;GO:0016301;GO:0005215;GO:0009401,PF00359;PF00359,0,elx:CDCO157_4857;ecj:JW4153;eco:b4195,0,K02821;K02821,0
Salix_HiSeq_c598652_g1_i1|m.4,Salix_HiSeq_c598652_g1_i1,15,115,0.20,0.75,Treatment,7.22,0.97,100,0.00E+00,699,100,339,99.71,sp|P0A962|ASPG1_ECOLI,P18840,338,100.00,L-asparaginase 1,GO:0005737;GO:0005829;GO:0004067;GO:0042802;GO:0033345,PF00710,0,ecj:JW1756;eco:b1767,0,K01424,0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriaceae,Escherichia,Escherichia coli,Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria;Gammaproteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;Escherichia coli,sp|P0A962|ASPG1_ECOLI;tr|A0A0E1ZPH7|A0A0E1ZPH7_ECOLX;gi|447092906|ref|WP_001170162.1|,Escherichia coli;Escherichia coli;Unknown,699;699;699,100;100;100,"[('L-asparaginase', 2), ('asparaginase', 1), ('[Proteobacteria]', 1), ('Cytoplasmic', 1), ('MULTISPECIES:', 1)]",L-asparaginase 1;Cytoplasmic asparaginase I;MULTISPECIES: L-asparaginase 1 [Proteobacteria],GO:0005737;GO:0005829;GO:0004067;GO:0042802;GO:0033345;GO:0006520,PF00710;PF00710,0,ecj:JW1756;eco:b1767;0,0,K01424;0,0
Salix_HiSeq_c601833_g1_i1|m.2,Salix_HiSeq_c601833_g1_i1,8,60,0.09,0.35,Treatment,7.91,0.96,100,0,1040,100,515,99.81,tr|Q320Q3|Q320Q3_SHIBS,Q320Q3,516,99.61,L-asparagine permease,GO:0016021;GO:0015171,PF00324;PF00324,PTHR11785,sbo:SBO_1594,0,K11738,0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriaceae,Shigella,Shigella,Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria;Gammaproteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Shigella,tr|Q320Q3|Q320Q3_SHIBS;gi|12515246|gb|AAG56322.1|AE005361_3;sp|P77610|ANSP_ECOLI,Shigella;Escherichia coli O157:H7 str. EDL933;Escherichia coli,1040;1040;1009,100;100;97,"[('permease', 3), ('L-asparagine', 3), ('EDL933]', 1), ('str.', 1), ('coli', 1)]",L-asparagine permease;L-asparagine permease [Escherichia coli O157:H7 str. EDL933];L-asparagine permease,GO:0016021;GO:0015171;0;GO:0005887;GO:0005886;GO:0015297;GO:0015179;GO:0003333;GO:1902475;GO:0015807,PF00324;PF00324;0;PF00324,PTHR11785;0;PTHR11785,sbo:SBO_1594;0;ecj:JW5234;eco:b1453,0,K11738;0;K11738,0
Salix_HiSeq_c601833_g1_i4|m.2,Salix_HiSeq_c601833_g1_i4,10,90,0.10,0.51,Treatment,11.25,0.99,100,0.00E+00,1040,100,515,99.81,tr|Q320Q3|Q320Q3_SHIBS,Q320Q3,516,99.61,L-asparagine permease,GO:0016021;GO:0015171,PF00324;PF00324,PTHR11785,sbo:SBO_1594,0,K11738,0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriaceae,Shigella,Shigella,Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria;Gammaproteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Shigella,tr|Q320Q3|Q320Q3_SHIBS;gi|12515246|gb|AAG56322.1|AE005361_3;sp|P77610|ANSP_ECOLI,Shigella;Escherichia coli O157:H7 str. EDL933;Escherichia coli,1040;1040;1009,100;100;97,"[('permease', 3), ('L-asparagine', 3), ('EDL933]', 1), ('str.', 1), ('coli', 1)]",L-asparagine permease;L-asparagine permease [Escherichia coli O157:H7 str. EDL933];L-asparagine permease,GO:0016021;GO:0015171;0;GO:0005887;GO:0005886;GO:0015297;GO:0015179;GO:0003333;GO:1902475;GO:0015807,PF00324;PF00324;0;PF00324,PTHR11785;0;PTHR11785,sbo:SBO_1594;0;ecj:JW5234;eco:b1453,0,K11738;0;K11738,0
Salix_HiSeq_c569939_g1_i2|m.3,Salix_HiSeq_c569939_g1_i2,13,97,0.25,1.09,Treatment,8.62,0.97,100,6.00E-180,501,100,251,99.60,sp|P37774|YECC_ECOLI,P76314,250,100.00,L-cystine transport system ATP-binding protein YecC,GO:0005886;GO:0015424;GO:0005524;GO:0033229;GO:0015184;GO:1903712;GO:0042883;GO:0015811,PF00005,0,ecj:JW1902;eco:b1917,0,K10010,0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriaceae,Escherichia,Escherichia coli,Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria;Gammaproteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;Escherichia coli,sp|P37774|YECC_ECOLI;tr|K3LKT5|K3LKT5_ECOLX;gi|447195735|ref|WP_001272991.1|,Escherichia coli;Escherichia coli;Escherichia coli,501;501;501,100;100;100,"[('ABC', 2), ('ATP-binding', 2), ('transport', 2), ('coli]', 1), ('Putative', 1)]",L-cystine transport system ATP-binding protein YecC;Putative ABC transport ATP-binding protein;ABC transporter ATPase [Escherichia coli],GO:0005886;GO:0015424;GO:0005524;GO:0033229;GO:0015184;GO:1903712;GO:0042883;GO:0015811,PF00005;PF00005,0,ecj:JW1902;eco:b1917;0,0,K10010;0,0
Salix_HiSeq_c569939_g1_i2|m.5,Salix_HiSeq_c569939_g1_i2,13,97,0.25,1.09,Treatment,8.62,0.97,100,7.00E-158,443,100,223,99.55,sp|P0AFT4|YECS_SHIFL,P76315,222,100.00,L-cystine transport system permease protein YecS,GO:0016021;GO:0005886;GO:0005215;GO:0006865,PF00528,0,sfl:SF1961;sfx:S2057,0,K10009,0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriaceae,Shigella,Shigella,Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria;Gammaproteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Shigella,sp|P0AFT4|YECS_SHIFL;tr|A0A0E2L4Q3|A0A0E2L4Q3_ECOU3;gi|447080964|ref|WP_001158220.1|,Shigella;Escherichia coli;Enterobacteriaceae,443;443;443,100;100;100,"[('permease', 3), ('ABC', 2), ('transporter', 2), ('amino-acid', 1), ('yecS', 1)]",L-cystine transport system permease protein YecS;Inner membrane amino-acid ABC transporter permease yecS;MULTISPECIES: amino acid ABC transporter permease [Enterobacteriaceae],GO:0016021;GO:0005886;GO:0005215;GO:0006865;GO:0016021,PF00528;PF00528,0,sfl:SF1961;sfx:S2057;0,0,K10009;0,0
Salix_HiSeq_c569939_g1_i2|m.2,Salix_HiSeq_c569939_g1_i2,13,97,0.25,1.09,Treatment,8.62,0.97,100,0.00E+00,535,100,267,99.63,sp|P0AEM9|FLIY_ECOLI,P39174,266,100.00,L-cystine-binding protein FliY,GO:0030288;GO:0033229;GO:0015184;GO:1903712;GO:0042883;GO:0015811,PF00497,0,ecj:JW1905;eco:b1920,0,K02424,0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriaceae,Escherichia,Escherichia coli,Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria;Gammaproteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;Escherichia coli,sp|P0AEM9|FLIY_ECOLI;tr|T9SBY8|T9SBY8_ECOLX;gi|535869262|gb|ERA00958.1|,Escherichia coli;Escherichia coli;Escherichia coli UMEA 3718-1,535;535;535,100;100;100,"[('periplasmic', 2), ('3718-1]', 1), ('FliY', 1), ('Cystine-binding', 1), ('coli', 1)]",L-cystine-binding protein FliY;Cystine-binding periplasmic protein;cystine-binding periplasmic protein [Escherichia coli UMEA 3718-1],GO:0030288;GO:0033229;GO:0015184;GO:1903712;GO:0042883;GO:0015811;GO:0005215,PF00497;PF00497,0,ecj:JW1905;eco:b1920;0,0,K02424;0,0
Salix_HiSeq_c600687_g3_i4|m.1,Salix_HiSeq_c600687_g3_i4,20,153,0.22,0.83,Treatment,6.93,0.97,100,0.00E+00,1268,100,632,100.00,sp|P37617|ATZN_ECOLI,Q2M7D2,732,86.34,"Lead, cadmium, zinc and mercury-transporting ATPase",GO:0016021;GO:0005887;GO:0043231;GO:0005886;GO:0005524;GO:0016887;GO:0008551;GO:0015087;GO:0015094;GO:0046872;GO:0015099;GO:0016463;GO:0070574;GO:0006824;GO:0010312;GO:0015692;GO:0035444;GO:0046686;GO:0071577;GO:0006829,PF00122;PF00403;PF00702,0,ecj:JW3434;eco:b3469,0,K01534,0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriaceae,Escherichia,Escherichia coli,Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria;Gammaproteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;Escherichia coli,sp|P37617|ATZN_ECOLI;tr|A0A0E1M2L6|A0A0E1M2L6_ECOLX;gi|446028696|ref|WP_000106551.1|,Escherichia coli;Escherichia coli;Unknown,1268;1268;1268,100;100;100,"[('and', 2), ('ATPase', 2), ('mercury-transporting', 1), ('lead', 1), ('system', 1)]","Lead, cadmium, zinc and mercury-transporting ATPase;Zinc, cobalt and lead efflux system;MULTISPECIES: cadmium-transporting ATPase [Proteobacteria]",GO:0016021;GO:0005887;GO:0043231;GO:0005886;GO:0005524;GO:0016887;GO:0008551;GO:0015087;GO:0015094;GO:0046872;GO:0015099;GO:0016463;GO:0070574;GO:0006824;GO:0010312;GO:0015692;GO:0035444;GO:0046686;GO:0071577;GO:0006829;GO:0016021;GO:0000166,PF00122;PF00403;PF00702;PF00122,0,ecj:JW3434;eco:b3469;0,0,K01534;0,0
Salix_HiSeq_c602249_g1_i1|m.4,Salix_HiSeq_c602249_g1_i1,4,41,0.08,0.38,Treatment,8.92,0.99,100,3.00E-119,342,100,174,99.43,sp|P76249|LEUE_ECOLI,O07971,212,81.60,Leucine efflux protein,GO:0016021;GO:0005886;GO:0015190;GO:0098655;GO:1902475;GO:0015807;GO:0015820,PF01810,PTHR30086,ecj:JW1787;eco:b1798,0,K11250,0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriaceae,Escherichia,Escherichia coli,Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria;Gammaproteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;Escherichia coli,sp|P76249|LEUE_ECOLI;gi|377998819|gb|EHV61907.1|;tr|A0A023YXV4|A0A023YXV4_ECOLX,Escherichia coli;Escherichia coli DEC6C;Escherichia coli,342;343;342,100;100;99,"[('efflux', 2), ('Putative', 1), ('DEC6C]', 1), ('Leucine', 1), ('coli', 1)]",Leucine efflux protein;leucine efflux protein [Escherichia coli DEC6C];Putative transport protein,GO:0016021;GO:0005886;GO:0015190;GO:0098655;GO:1902475;GO:0015807;GO:0015820;0;GO:0016021;GO:0006865,PF01810;0;PF01810,PTHR30086;0;PTHR30086,ecj:JW1787;eco:b1798;0,0,K11250;0,0
Salix_HiSeq_c602249_g1_i4|m.4,Salix_HiSeq_c602249_g1_i4,4,38,0.08,0.35,Treatment,8.73,0.98,100,3.00E-119,342,100,174,99.43,sp|P76249|LEUE_ECOLI,O07971,212,81.60,Leucine efflux protein,GO:0016021;GO:0005886;GO:0015190;GO:0098655;GO:1902475;GO:0015807;GO:0015820,PF01810,PTHR30086,ecj:JW1787;eco:b1798,0,K11250,0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriaceae,Escherichia,Escherichia coli,Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria;Gammaproteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;Escherichia coli,sp|P76249|LEUE_ECOLI;gi|377998819|gb|EHV61907.1|;tr|A0A023YXV4|A0A023YXV4_ECOLX,Escherichia coli;Escherichia coli DEC6C;Escherichia coli,342;343;342,100;100;99,"[('efflux', 2), ('Putative', 1), ('DEC6C]', 1), ('Leucine', 1), ('coli', 1)]",Leucine efflux protein;leucine efflux protein [Escherichia coli DEC6C];Putative transport protein,GO:0016021;GO:0005886;GO:0015190;GO:0098655;GO:1902475;GO:0015807;GO:0015820;0;GO:0016021;GO:0006865,PF01810;0;PF01810,PTHR30086;0;PTHR30086,ecj:JW1787;eco:b1798;0,0,K11250;0,0
Salix_HiSeq_c602249_g1_i6|m.4,Salix_HiSeq_c602249_g1_i6,4,38,0.07,0.36,Treatment,9.90,0.99,100,3.00E-119,342,100,174,99.43,sp|P76249|LEUE_ECOLI,O07971,212,81.60,Leucine efflux protein,GO:0016021;GO:0005886;GO:0015190;GO:0098655;GO:1902475;GO:0015807;GO:0015820,PF01810,PTHR30086,ecj:JW1787;eco:b1798,0,K11250,0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriaceae,Escherichia,Escherichia coli,Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria;Gammaproteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;Escherichia coli,sp|P76249|LEUE_ECOLI;gi|377998819|gb|EHV61907.1|;tr|A0A023YXV4|A0A023YXV4_ECOLX,Escherichia coli;Escherichia coli DEC6C;Escherichia coli,342;343;342,100;100;99,"[('efflux', 2), ('Putative', 1), ('DEC6C]', 1), ('Leucine', 1), ('coli', 1)]",Leucine efflux protein;leucine efflux protein [Escherichia coli DEC6C];Putative transport protein,GO:0016021;GO:0005886;GO:0015190;GO:0098655;GO:1902475;GO:0015807;GO:0015820;0;GO:0016021;GO:0006865,PF01810;0;PF01810,PTHR30086;0;PTHR30086,ecj:JW1787;eco:b1798;0,0,K11250;0,0
Salix_HiSeq_c600687_g1_i1|m.2,Salix_HiSeq_c600687_g1_i1,19,159,0.36,1.62,Treatment,9.15,0.98,100,0.00E+00,755,100,370,99.73,sp|P04816|LIVK_ECOLI,Q47343,369,100.00,Leucine-specific-binding protein,GO:0030288;GO:0015190;GO:0098655;GO:1902475;GO:0015807;GO:0015820,PF13458,PTHR30483:SF16,ecj:JW3423;eco:b3458,0,K01999,0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriaceae,Escherichia,Escherichia coli,Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria;Gammaproteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;Escherichia coli,sp|P04816|LIVK_ECOLI;tr|F4NNH6|F4NNH6_ECOLX;gi|315138032|dbj|BAJ45191.1|,Escherichia coli;Escherichia coli;Escherichia coli DH1,755;756;756,100;100;100,"[('Leucine-specific-binding', 2), ('ABC', 1), ('LivK', 1), ('[Escherichia', 1), ('DH1]', 1)]",Leucine-specific-binding protein;Leucine-specific-binding protein LivK;high-affinity branched-chain amino acid ABC transporter [Escherichia coli DH1],GO:0030288;GO:0015190;GO:0098655;GO:1902475;GO:0015807;GO:0015820;GO:0006865,PF13458;PF13458,PTHR30483:SF16;PTHR30483:SF16,ecj:JW3423;eco:b3458;0,0,K01999;0,0
Salix_HiSeq_c601992_g1_i3|m.1,Salix_HiSeq_c601992_g1_i3,17,140,0.30,1.05,Treatment,6.69,0.98,100,0.00E+00,1894,100,908,99.89,tr|H9UPQ8|H9UPQ8_ECOLX,H9UPQ8,907,100.00,Leucine--tRNA ligase,GO:0005737;GO:0002161;GO:0005524;GO:0004823;GO:0006429,PF08264;PF00133;PF13603;PF00133;PF08264;PF13603,PTHR11946:SF7,elp:P12B_c0624,0,K01869,0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriaceae,Escherichia,Escherichia coli,Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria;Gammaproteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;Escherichia coli,tr|H9UPQ8|H9UPQ8_ECOLX;gi|299878150|gb|EFI86361.1|;sp|P07813|SYL_ECOLI,Escherichia coli;Escherichia coli MS 196-1;Escherichia coli,1894;1894;1796,100;100;95,"[('ligase', 3), ('Leucine--tRNA', 2), ('leucine--tRNA', 1), ('196-1]', 1), ('coli', 1)]",Leucine--tRNA ligase;leucine--tRNA ligase [Escherichia coli MS 196-1];Leucine--tRNA ligase,GO:0005737;GO:0002161;GO:0005524;GO:0004823;GO:0006429;0;GO:0005829;GO:0006429,PF08264;PF00133;PF13603;PF08264;0;PF13603,PTHR11946:SF7;0;PTHR11946:SF7,elp:P12B_c0624;0;ecj:JW0637;eco:b0642,0,K01869;0;K01869,0
Salix_HiSeq_c601992_g1_i3|m.10,Salix_HiSeq_c601992_g1_i3,17,140,0.30,1.05,Treatment,6.69,0.98,73.85,7.00E-13,72,55,125,52.00,gi|571190559|emb|CDL38041.1|,571190559,216,29.63,Leucyl-tRNA synthetase [Escherichia coli ISC11],0,0,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriaceae,Escherichia,Escherichia coli ISC11,Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria;Gammaproteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;Escherichia coli ISC11,gi|571190559|emb|CDL38041.1|;tr|X1XHV5|X1XHV5_ACYPI,Escherichia coli ISC11;Acyrthosiphon,72;75,55;50,"[('Uncharacterized', 1), ('ISC11]', 1), ('synthetase', 1), ('Leucyl-tRNA', 1), ('coli', 1)]",Leucyl-tRNA synthetase [Escherichia coli ISC11];Uncharacterized protein,GO:0002161;GO:0005524;GO:0004823;GO:0006429,PF00133;PF13603;PF13603,PTHR11946:SF7,0,0,0,0
Salix_HiSeq_c599707_g2_i2|m.10,Salix_HiSeq_c599707_g2_i2,15,129,0.22,1.15,Treatment,10.09,0.99,100,1.00E-79,241,100,121,99.17,tr|A0A0E2L8K3|A0A0E2L8K3_ECOU3,A0A0E2L8K3,120,100.00,LexA regulated protein,GO:0006355,PF01402;PF01402,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriaceae,Escherichia,Escherichia coli,Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria;Gammaproteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;Escherichia coli,tr|A0A0E2L8K3|A0A0E2L8K3_ECOU3;gi|446213383|ref|WP_000291238.1|,Escherichia coli;Enterobacteriaceae,241;241,100;100,"[('regulated', 2), ('LexA', 2), ('[Enterobacteriaceae]', 1), ('MULTISPECIES:', 1)]",LexA regulated protein;MULTISPECIES: LexA regulated protein [Enterobacteriaceae],GO:0006355,PF01402;PF01402,0,0,0,0,0
Salix_HiSeq_c601997_g4_i1|m.1,Salix_HiSeq_c601997_g4_i1,9,66,0.22,0.97,Treatment,9.29,0.97,100,0.00E+00,832,100,411,99.76,sp|P39398|LGOT_ECOLI,Q2M5W0,453,90.51,L-galactonate transporter,GO:0016021;GO:0005886;GO:0008514;GO:0042873;GO:0055085,PF07690,0,ecj:JW4319;eco:b4356,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriaceae,Escherichia,Escherichia coli,Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria;Gammaproteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;Escherichia coli,sp|P39398|LGOT_ECOLI;tr|A0A0K4TQ78|A0A0K4TQ78_ECOLX;gi|802137586|emb|CQR83730.1|,Escherichia coli;Escherichia coli;Escherichia coli K-12,832;832;835,100;100;100,"[('L-galactonate', 2), ('transporter', 2), ('Major', 1), ('K-12]', 1), ('superfamily', 1)]",Probable L-galactonate transporter;Major facilitator superfamily protein;L-galactonate transporter [Escherichia coli K-12],GO:0016021;GO:0005886;GO:0008514;GO:0042873;GO:0055085;0,PF07690;PF07690,0,ecj:JW4319;eco:b4356;0,0,0,0
